ID,RA_x,Dec_x,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,Ha/100um,id,RA_y,Dec_y,xcenter,ycenter,3.6um_aperture_average,r_kpc,LBol,Sigma_star,L_Edd,Mass_old,Mass_new,Mass_g,Momentum
643,308.743,60.1451,9.3252e+36,4.9708e+35,9.466e+35,1.5647e+35,0.912,0.4346,0.033132999999999996,0.0050533999999999996,0.0055538,0.018113999999999998,0.0042976,643,308.743,60.1451,440.90776329147064,542.4432385489306,1.601088602844215,2.2773352155431814,1.288011049723757e+39,560.3810109954753,4038548290.228298,117365.9244903071,234.68806827051597,35714.6927140799,0.9543006926759673
644,308.7477,60.148999999999994,6.5306e+36,3.539e+35,2.2029e+36,2.1920000000000003e+35,2.8089999999999997,0.2019,0.017838999999999997,0.0029089000000000003,0.0028509,0.010365000000000001,0.0027356,644,308.7477,60.148999999999994,441.35717039093015,597.0165139550403,1.8861706647294798,2.2208684680884607,9.020165745856354e+38,660.1597326553182,5064408009.796957,138263.53108704998,164.35614235055886,110002.81999325704,1.233109364593663
645,308.7671,60.1648,1.5113e+37,7.9496e+35,4.142e+36,2.3734e+35,2.4809,0.0462,0.032213,0.005077399999999999,0.0052859,0.019233,0.0046451999999999995,645,308.7671,60.1648,441.4183478971586,819.2083136230702,1.970002412440781,3.5570640531544635,2.0874309392265198e+39,689.5008443542732,5046177180.283457,144408.71915115629,380.35010249349165,97154.14600258865,1.205246724119844
646,308.7677,60.1652,1.6174e+37,8.5008e+35,1.3523000000000002e+36,1.1536e+35,0.6056,0.1182,0.034709,0.0059776000000000004,0.0077328000000000015,0.022131,0.005416600000000001,646,308.7677,60.1652,440.86693104556167,825.1721352873246,1.664014250631992,3.616071129924602,2.2339779005524865e+39,582.4049877211971,4455249195.6150465,121978.61538926442,407.0523759498269,23715.809109261834,0.8243423515523682
647,308.7929,60.1857,2.269e+36,3.5845e+35,2.0152e+35,3.0244e+35,0.701,1.0892,0.043381,0.0056286999999999995,0.0098625,0.02585,0.005046500000000001,647,308.7929,60.1857,440.97040639905714,1113.5054224024748,0.7349633532538881,6.654904802181988,3.1339779005524866e+38,257.23717363886084,2342081610.2737093,53875.62766226981,57.10410789106945,27451.753939221504,0.8735034136615187
648,308.7155,60.1236,2.4110000000000003e+37,1.2664e+36,1.4413000000000002e+36,3.2504e+35,0.0756,0.6098,0.046176,0.0085678,0.012036,0.038507,0.0071075,648,308.7155,60.1236,446.6616495820015,236.6069844954644,1.2581952989961926,4.64384888235448,3.33011049723757e+39,440.3683546486674,10153012162.361263,92230.53252251187,606.7783346203986,2960.5600539303077,0.23718431069737705
649,308.716,60.1241,2.1686000000000003e+37,1.1399e+36,3.2043e+36,3.4738e+35,1.505,0.23,0.039733,0.0067185000000000005,0.0083848,0.030858999999999998,0.0058863,649,308.716,60.1241,447.2372327584999,243.2854407710609,1.5420110369970477,4.569487130883061,2.995303867403315e+39,539.7038629489667,3979784666.479695,113035.31273030044,545.7733290990445,58937.07514768668,1.0896831951521577
650,308.7165,60.1245,1.1795000000000002e+37,6.2049e+35,3.4469e+36,3.0868e+35,2.5823,0.1509,0.028110000000000003,0.004469300000000001,0.0058066,0.020947,0.0040478,650,308.7165,60.1245,447.1875901173197,248.93966523778363,1.4165570373365182,4.5106689165642715,1.62914364640884e+39,495.7949630677812,4262383665.725111,103839.05424403763,296.8457261239154,101125.05591619357,1.2105390828523797
651,308.7171,60.1249,1.0746e+37,6.4371e+35,3.9673000000000003e+36,3.3499e+35,2.9515,0.0998,0.023873,0.0037133,0.0049082,0.017544999999999998,0.0034126999999999994,651,308.7171,60.1249,446.6278568276799,254.9053516183094,1.3720728939929134,4.452848015290934,1.4842541436464088e+39,480.2255128975197,4392244949.774141,100578.19622568255,270.4454576454086,115583.24072983205,1.2386816153541422
652,308.7176,60.1253,2.7187e+37,1.4151e+36,6.594900000000001e+36,6.3026e+35,2.2881,0.1682,0.03506,0.0055981,0.0077166,0.027722000000000004,0.0051026000000000005,652,308.7176,60.1253,446.578370317393,260.5595389744302,1.52665963850872,4.394645429233221,3.7551104972375694e+39,534.330873478052,4273814623.0991807,111909.99644699105,684.2174443519193,89603.93464812085,1.1892865329301627
