ID,RA_x,Dec_x,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,Ha/100um,id,RA_y,Dec_y,xcenter,ycenter,3.6um_aperture_average,r_kpc,LBol,Sigma_star
329,308.7921,60.1554,3.8017e+37,2.0235e+36,5.0337000000000005e+36,6.8649e+35,1.3317,0.3071,0.050398,0.0081804,0.0099107,0.034187,0.007597599999999999,329,308.7921,60.1554,255.21581119884362,800.8968224186052,2.082653563602749,5.074197149990714,5.2509668508287293e+39,728.9287472609622
330,308.7927,60.1558,3.9392e+37,2.0753e+36,7.427400000000001e+36,7.8353e+35,1.8901,0.2229,0.053039,0.0088067,0.010002,0.036685,0.0082109,330,308.7927,60.1558,254.66577695397632,806.8613878130648,2.2146191426441733,5.110869509387157,5.4408839779005526e+39,775.1166999254607
331,308.7932,60.1563,2.5726e+37,1.3504e+36,4.4142000000000005e+36,3.9806e+35,1.7412,0.173,0.04368,0.0077172,0.0099047,0.030734,0.007018300000000001,331,308.7932,60.1563,255.2516579804609,813.5376403411778,1.4353434622951953,5.140456560504362,3.5533149171270724e+39,502.37021180331834
332,308.7937,60.1567,1.1859e+37,7.1896e+35,1.7357000000000005e+36,1.8887e+35,1.4899,0.1805,0.033212,0.0064505,0.010021,0.024916,0.0055766,332,308.7937,60.1567,255.21111666691502,819.1903925618532,1.0374812284480612,5.171773546668053,1.6379834254143647e+39,363.11842995682144
333,308.7942,60.1571,9.1409e+36,9.5644e+35,1.2122e+36,2.2809e+35,1.3341,0.4298,0.029102,0.0063045,0.010624,0.023341,0.0050787,333,308.7942,60.1571,255.17064912899846,824.8431261567227,0.8245562490675096,5.203848216977626,1.2625552486187846e+39,288.59468717362836
334,308.8095,60.1695,8.435000000000001e+36,4.5126e+35,9.4067e+35,1.3517e+35,1.0605,0.3357,0.026643,0.0044589,0.006377000000000001,0.017315,0.0032891,334,308.8095,60.1695,254.97082209345763,999.445084284666,0.9000523789423316,6.454353356153729,1.1650552486187847e+39,315.01833262981603
335,308.8105,60.1703,1.2401000000000002e+37,6.5627e+35,2.7785e+36,2.8065e+35,2.1626,0.2063,0.029589,0.0044936,0.0044442,0.017197999999999998,0.0034825000000000004,335,308.8105,60.1703,254.89464823964508,1010.7493404136952,1.4012321986527951,6.550191920149372,1.7128453038674036e+39,490.4312695284783
336,308.811,60.1707,1.0235e+37,5.4406e+35,2.4405e+36,2.365e+35,2.261,0.1931,0.027457,0.0042558,0.004099899999999999,0.015458,0.0032121000000000003,336,308.811,60.1707,254.85667197689256,1016.4014405342192,1.293866656069348,6.598512488797349,1.4136740331491714e+39,452.8533296242718
337,308.7892,60.154,1.0773e+37,5.7188e+35,9.3206e+35,1.2158e+35,0.6595,0.2845,0.028745,0.0052729,0.0079173,0.019808000000000003,0.0038558,337,308.7892,60.154,261.21662128870446,777.5265857281113,0.8487277801975949,4.895220174520102,1.4879834254143646e+39,297.05472306915823
338,308.7908,60.1552,8.632400000000001e+36,4.6141e+35,2.6297e+36,2.6537e+35,2.6479,0.2067,0.024087,0.0040935,0.0055029,0.016894,0.0034862,338,308.7908,60.1552,260.5843099444201,794.7968678591783,1.6790568541755608,4.986180213620564,1.1923204419889505e+39,587.6698989614463
339,308.7913,60.1557,1.3437e+37,7.1008e+35,2.0721e+36,2.4605e+35,1.5725,0.2521,0.026817,0.004497,0.0059669,0.018465,0.0039525,339,308.7913,60.1557,261.1699524676061,801.4731655769642,1.7017525701834124,5.0144725293076124,1.8559392265193372e+39,595.6133995641943
340,308.7918,60.1561,1.3034000000000002e+37,6.8912e+35,1.8771e+36,1.8418e+35,1.4644,0.1939,0.027484,0.0047278,0.0060388,0.018877,0.0041758,340,308.7918,60.1561,261.1292020958678,807.1259449808513,1.5256754992874184,5.044828208703668,1.800276243093923e+39,533.9864247505965
341,308.7923,60.1565,6.3902e+36,3.4567e+35,8.6383e+35,1.2754e+35,1.3645,0.3413,0.023932,0.0043992,0.0062351,0.017013,0.0038064,341,308.7923,60.1565,261.08852550091063,812.7787057589992,1.1992354796122806,5.075950867832024,8.826243093922653e+38,419.7324178642982
342,308.7929,60.1569,2.4828e+36,4.0088e+35,4.3013e+35,1.3638e+35,1.7564,1.5073,0.021132,0.004287600000000001,0.0071622,0.016075,0.0035605,342,308.7929,60.1569,260.5386115981317,818.7432102776659,0.9268175187139476,5.114644493119667,3.429281767955801e+38,324.38613154988167
343,308.8091,60.1702,1.0226e+37,5.4361e+35,7.8152e+35,1.2974e+35,0.4635,0.3818,0.030726,0.004667,0.006171,0.017958000000000002,0.0035062,343,308.8091,60.1702,261.3942274088961,1005.3612891741876,0.9436311417961512,6.4561623205488665,1.4124309392265194e+39,330.2708996286529
344,308.8096,60.1706,1.5287e+37,8.0814e+35,2.2908e+36,2.4848e+35,1.5273,0.2287,0.036509,0.0053838,0.005541300000000001,0.020517,0.0041157,344,308.8096,60.1706,261.356123626633,1011.013393145124,1.231375512136547,6.5047607491156745,2.1114640883977902e+39,430.9814292477915
345,308.8102,60.17100000000001,1.5745e+37,8.3456e+35,2.1591e+36,2.7387e+35,1.3871,0.2781,0.03709,0.005551,0.005302899999999999,0.02016,0.0041844,345,308.8102,60.17100000000001,260.80908258298155,1016.9772406172752,1.4373941124782974,6.5599742388375795,2.174723756906077e+39,503.0879393674041
346,308.8107,60.1714,1.0565e+37,5.7022e+35,1.0701e+36,1.3258e+35,0.9086,0.2666,0.029993,0.0047891,0.005217,0.016374,0.0034424,346,308.8107,60.1714,260.77113490895937,1022.6293073939752,1.048061173308222,6.609183565425145,1.4592541436464088e+39,366.82141065787766
347,308.8181,60.1774,1.4024e+37,7.385000000000002e+35,1.8823e+36,1.3496e+35,1.3533,0.0864,0.098209,0.014307,0.01302,0.049104,0.013462,347,308.8181,60.1774,260.71964714506987,1107.0963103818601,0.6057513010454518,7.374487155278642,1.9370165745856353e+39,212.01295536590814
348,308.8186,60.1778,1.6956000000000002e+37,1.0184e+36,1.5783e+36,4.8865e+35,0.775,2.5507,0.11451,0.015884,0.013487,0.056103,0.014849,348,308.8186,60.1778,260.68287134181315,1112.7480790206514,0.6796733602970406,7.427991859522585,2.3419889502762434e+39,237.88567610396422
349,308.8088,60.1708,9.3292e+36,4.9427e+35,1.0438e+36,1.7204e+35,1.0657,0.3805,0.03086,0.0046885,0.0052973,0.017263,0.0034639,349,308.8088,60.1708,266.681788667458,1010.5659826759932,1.0795733214590242,6.462096668617022,1.2885635359116023e+39,377.8506625106585
350,308.8093,60.1713,1.2979e+37,6.7802e+35,2.0308e+36,3.3667e+35,1.5955,0.4017,0.035085000000000005,0.005336,0.0055117,0.019328,0.0039406,350,308.8093,60.1713,267.27045914079065,1017.2413824548906,1.3527973596428555,6.5157870357625445,1.7926795580110497e+39,473.4790758749994
351,308.8098,60.1717,1.146e+37,6.0034e+35,1.2712e+36,1.6212e+35,1.0521,0.2743,0.03325,0.0052862,0.005672699999999999,0.018115,0.0037811,351,308.8098,60.1717,267.232457724044,1022.8934344548686,1.0206218172433066,6.565537383948136,1.5828729281767958e+39,357.2176360351573
352,308.8177,60.1781,1.2779e+37,6.7398e+35,1.0127e+36,1.0474e+35,0.5208,0.1573,0.10051,0.014538999999999996,0.014713,0.052727,0.013064,352,308.8177,60.1781,267.14333392122063,1113.0119795422006,0.5625245090968561,7.3914165523089075,1.7650552486187845e+39,196.88357818389966
353,308.7901,60.1566,2.611e+36,1.6266e+35,1.8886e+36,2.2386e+35,4.0139999999999985,0.2682,0.016692,0.0029148000000000004,0.0034039,0.011837,0.0024481,353,308.7901,60.1566,272.9201326662703,806.9436366536293,1.8036932595304744,4.921908303982323,3.6063535911602215e+38,631.292640835666
354,308.809,60.172,8.5926e+36,4.5432e+35,1.6247e+36,2.1874e+35,1.8946,0.3045,0.030091000000000007,0.0048691,0.005959000000000001,0.016429,0.003451,354,308.809,60.172,273.18473384765275,1023.4694185786921,0.9122596849019045,6.528853492604601,1.1868232044198895e+39,319.29088971566654
355,308.7887,60.1564,4.473e+36,2.5078e+35,2.1801e+36,2.0652e+35,3.3904,0.1891,0.016022,0.0025889,0.0029814,0.011197,0.0022412,355,308.7887,60.1564,278.7979123600502,800.5322571255597,1.634836039738,4.82598743411118,6.1781767955801106e+38,572.1926139083
356,308.7892,60.1569,4.702e+36,2.6208e+35,9.8203e+35,1.305e+35,2.0517,0.2993,0.016888,0.0028876,0.0035125,0.012146,0.0024756,356,308.7892,60.1569,279.3834356533453,807.2085165047763,1.4969846447954682,4.857297531191441,6.494475138121547e+38,523.9446256784139
357,308.7873,60.1563,1.1544e+37,6.1181e+35,5.8288e+36,5.5098e+35,3.4462,0.1871,0.021079,0.0033369,0.0035057,0.014983000000000003,0.0028967,357,308.7873,60.1563,285.30228366194086,795.1445085819896,1.8724889754982967,4.729408706647705,1.594475138121547e+39,655.3711414244038
358,308.7879,60.1567,1.0556e+37,5.6064e+35,3.8512e+36,3.4672e+35,2.9329,0.1734,0.020088,0.003213800000000001,0.0034270000000000004,0.014709,0.0028624,358,308.7879,60.1567,284.75189979333163,801.1089826099941,1.8338016517116087,4.768060860074885,1.4580110497237567e+39,641.830578099063
359,308.7884,60.1571,9.1499e+36,4.9113e+35,1.122e+36,1.3618e+35,1.2105,0.2603,0.019515,0.0032959000000000005,0.0043377,0.014616999999999996,0.0029215,359,308.7884,60.1571,284.71093601071317,806.7617123911432,1.4517066985434481,4.800622980463335,1.2637983425414366e+39,508.09734449020686
360,308.7865,60.1565,9.0129e+36,4.8099e+35,3.4127e+36,2.9388e+35,2.9916,0.1621,0.019435,0.003180800000000001,0.0038423,0.014738,0.0027668,360,308.7865,60.1565,290.6298711650508,794.6978122422156,1.4700126966808775,4.672103140498222,1.2448756906077349e+39,514.5044438383071
361,308.7870000000001,60.157,1.1745e+37,6.2452e+35,4.2534000000000005e+36,4.0656e+35,2.9212,0.1917,0.022107,0.0036398,0.0044826,0.017034999999999998,0.0032843000000000004,361,308.7870000000001,60.157,291.215179880528,801.3740862816874,1.8189212345889376,4.703888462948092,1.6222375690607736e+39,636.6224321061281
362,308.7875,60.1574,1.3297e+37,7.1747e+35,1.3838e+36,1.8236e+35,0.9513,0.3067,0.024155000000000003,0.0040989,0.0063354,0.019037,0.0037647,362,308.7875,60.1574,291.1741623420327,807.0268012555264,1.4709245651080571,4.737066617881836,1.8366022099447513e+39,514.82359778782
363,308.7886,60.1582,3.2900000000000003e+37,1.8027e+36,3.0452e+36,2.8221e+35,0.7661,0.1945,0.044961,0.0083868,0.013013,0.0371,0.0078581,363,308.7886,60.1582,290.5830373932175,818.6438922124205,1.2709938079396912,4.81238306910407,4.5441988950276246e+39,444.8478327788919
364,308.7861,60.1572,2.4492e+36,1.5684e+35,4.4802e+35,1.367e+35,1.8423,1.09,0.017828,0.0031008000000000003,0.006196899999999999,0.014861,0.0027912,364,308.7861,60.1572,297.05202062778665,800.6157593801267,1.2779497481402995,4.6405450305695455,3.3828729281767957e+38,447.28241184910485
365,308.7872,60.1581,3.7413e+37,1.9769e+36,3.0377000000000004e+36,3.8025e+35,0.5592,0.2803,0.047921,0.0082499,0.013975,0.039481,0.0081455,365,308.7872,60.1581,297.08702629659706,813.2563923512413,1.5818156514767427,4.7154810850974815,5.167541436464089e+39,553.6354780168599
366,308.7877,60.1585,9.5681e+37,4.9992e+36,1.0895e+37,5.7992e+35,1.0934,0.0236,0.1005,0.01763,0.020892,0.081979,0.017933,366,308.7877,60.1585,297.0461111156617,818.9090553417982,2.032342390027686,4.750747684336979,1.321560773480663e+40,711.3198365096902
367,308.7882,60.1589,8.7391e+37,4.5662e+36,7.0983e+36,3.8506e+35,0.5598,0.0281,0.099478,0.018591,0.020676,0.08379400000000001,0.018858,367,308.7882,60.1589,297.00526971280937,824.5616997115833,1.8554934958463087,4.786637505881008,1.2070580110497238e+40,649.4227235462081
368,308.7863,60.1583,3.7669e+37,2.019e+36,3.4047e+36,4.4509e+35,0.7285,0.2915,0.049717,0.008524799999999999,0.014066,0.041539,0.0086611,368,308.7863,60.1583,302.9237113323818,812.4981416047897,1.5899789566057552,4.6535567853172175,5.202900552486188e+39,556.4926348120143
369,308.7869,60.1588,9.7122e+37,5.0744e+36,1.1088e+37,5.8988e+35,1.0975,0.0234,0.10497,0.018149,0.021946,0.086602,0.019098,369,308.7869,60.1588,302.99982941020136,819.486030209002,2.116344154800619,4.6966164961585175,1.34146408839779e+40,740.7204541802167
370,308.7874,60.1592,8.622600000000001e+37,4.5054e+36,9.509500000000001e+36,5.0851e+35,1.043,0.0248,0.10084,0.018623,0.02085,0.084062,0.019423,370,308.7874,60.1592,302.95894280975745,825.1386598392212,2.108795885702913,4.733155779665462,1.1909668508287295e+40,738.0785599960195
371,308.785,60.1582,1.7149000000000004e+37,9.5126e+35,3.0745e+36,3.5470000000000005e+35,1.8105,0.2661,0.032117,0.0057736,0.0094542,0.027664,0.0054699,371,308.785,60.1582,308.91853778525524,807.4225707048394,1.51147160716025,4.563548458727712,2.3686464088397795e+39,529.0150625060875
372,308.7855,60.1586,2.5853e+37,1.4343e+36,2.9516e+36,3.2589e+35,1.0976,0.2433,0.04027,0.0070631,0.010635,0.033346,0.0070887,372,308.7855,60.1586,308.87744212287043,813.0752275058333,1.4535848083983576,4.599249602663237,3.5708563535911606e+39,508.75468293942515
373,308.786,60.159,3.5734e+37,1.8692e+36,2.8474e+36,1.7631e+35,0.5295,0.058,0.050761,0.0091049,0.014648,0.04277,0.0093658,373,308.786,60.159,308.83642023965865,818.7278656877786,1.2996874218015997,4.635689495720207,4.935635359116022e+39,454.8905976305599
374,308.7841,60.1584,2.3427e+37,1.2392e+36,4.0221e+36,3.9538e+35,1.7422,0.2006,0.041482,0.0075463000000000014,0.0104,0.03435,0.006927600000000001,374,308.7841,60.1584,314.755234009584,806.6645229226567,1.4173460269459135,4.501997658558013,3.235773480662984e+39,496.0711094310697
375,308.7846,60.1589,2.2071e+37,1.1889e+36,2.8764e+36,2.7059e+35,1.3067,0.1938,0.038109,0.0069104,0.0093397,0.031642,0.0066313000000000006,375,308.7846,60.1589,315.34044743169954,813.3407281121159,1.3281183875788451,4.538834102179204,3.048480662983426e+39,464.8414356525958
376,308.7851,60.1593,8.956300000000002e+36,6.2355e+35,7.2905e+35,1.1309e+35,0.5632,0.3574,0.024293,0.004633699999999999,0.0086105,0.02043,0.004481100000000001,376,308.7851,60.1593,315.29937179436865,818.9933514881261,1.0513525913186776,4.575979813859266,1.2370580110497241e+39,367.9734069615372
377,308.8114,60.1806,6.7278e+36,2.2276e+36,4.1957e+35,1.0181e+36,0.1424,0.3905,0.084094,0.01254,0.012574,0.042121,0.010181,377,308.8114,60.1806,314.8724423537617,1118.955684395647,0.572685710233221,7.185707173137014,9.292541436464088e+38,200.43999858162735
378,308.7832,60.1587,1.1681e+37,6.2004e+35,7.4897e+35,1.0709e+35,0.1862,0.308,0.030047000000000008,0.0054305,0.0087912,0.023511,0.0048172,378,308.7832,60.1587,321.21826151081115,806.9301434663469,0.9657805025237768,4.441430942419167,1.6133977900552487e+39,338.02317588332187
379,308.7874,60.1621,2.2136e+37,1.1633e+36,1.8185e+36,1.6861e+35,0.5777,0.1765,0.081001,0.013662,0.01414,0.045831,0.011494,379,308.7874,60.1621,321.12494844470905,854.8210857641408,0.9021611068676899,4.77299776841501,3.0574585635359117e+39,315.75638740369146
380,308.788,60.1625,2.4895e+37,1.3074e+36,1.9381e+36,1.7597e+35,0.4928,0.1711,0.090282,0.01426,0.015579,0.047572,0.01231,380,308.788,60.1625,320.5751129792013,860.7852308951041,0.838782099027119,4.821956579805682,3.43853591160221e+39,293.57373465949166
381,308.8016,60.1736,1.1977e+37,6.3424e+35,2.6535e+36,2.4282e+35,2.1449,0.1769,0.024339,0.0036951,0.0050975000000000005,0.016944999999999998,0.0033007,381,308.8016,60.1736,320.8782412088878,1016.77684905069,1.2413563033023445,6.155324923734256,1.6542817679558012e+39,434.47470615582057
382,308.8021,60.174,1.901e+37,1.0003e+36,4.7567e+36,4.3866e+35,2.3372,0.1794,0.029413,0.0043918,0.005144600000000001,0.020363,0.004032,382,308.8021,60.174,320.83975933567365,1022.428787252711,1.6399920523735916,6.208848068412651,2.6256906077348068e+39,573.997218330757
383,308.8027,60.1745,1.3991e+37,7.3881e+35,2.7991e+36,2.4944e+35,1.9838,0.16899999999999998,0.023867,0.0037052,0.0047793,0.016681,0.003376,383,308.8027,60.1745,320.9190087107043,1029.415765920127,1.2094597126166473,6.274719059886937,1.9324585635359115e+39,423.31089941582655
384,308.7824,60.159,1.0433e+37,5.5349e+35,7.4436e+35,1.2442e+35,0.3549,0.3591,0.028491,0.0050286,0.0073096,0.020744,0.004354,384,308.7824,60.159,327.17191547014374,807.5075391367374,1.0617813259504387,4.388373175241793,1.441022099447514e+39,371.6234640826535
385,308.7861,60.1619,1.9617e+37,1.0375e+36,1.5957e+36,1.7029e+35,0.562,0.2219,0.07608,0.013454,0.013707,0.048894,0.011367,385,308.7861,60.1619,326.4925309954008,848.7223388929586,0.98938104985838,4.681363015820973,2.7095303867403316e+39,346.283367450433
386,308.7866,60.1624,3.7795000000000003e+37,1.9825e+36,3.6974e+36,4.1933e+35,0.8536,0.2453,0.13205,0.020991,0.019869,0.075384,0.018363,386,308.7866,60.1624,327.07821779238964,855.3983606697531,1.311660463783228,4.725842043900168,5.2203038674033156e+39,459.0811623241298
387,308.7871,60.1628,3.9876e+37,2.0905e+36,3.6514e+36,3.9658e+35,0.7492,0.2294,0.13622,0.021006,0.019658,0.07371799999999999,0.018393,387,308.7871,60.1628,327.03758452576176,861.0508195738694,1.2875847501565014,4.768816152648904,5.507734806629835e+39,450.6546625547755
388,308.7876,60.1632,1.9055000000000001e+37,1.0025e+36,1.5703000000000002e+36,1.5459e+35,0.5828,0.1929,0.07467,0.01184,0.012142,0.040163,0.010075,388,308.7876,60.1632,326.99702503940836,866.703259860095,0.9381447363233921,4.812376802051466,2.6319060773480666e+39,328.3506577131872
389,308.7997,60.173,1.3185e+37,6.9694e+35,2.4049e+36,2.7030000000000003e+35,1.8377,0.2421,0.030103,0.005241,0.0067137,0.021538,0.004194399999999999,389,308.7997,60.173,326.7899080969789,1004.7147360981893,1.1520815310394823,6.005528490798067,1.821132596685083e+39,403.2285358638188
390,308.8002,60.1735,1.3414e+37,7.0884e+35,2.2455e+36,2.2339e+35,1.7022,0.2004,0.027691000000000004,0.0046709,0.0060724,0.020297,0.0039378,390,308.8002,60.1735,327.3778295888661,1011.3901122100535,1.2702285860488334,6.064841168758915,1.8527624309392265e+39,444.5800051170917
391,308.8007,60.1739,2.0816e+37,1.0945e+36,3.437800000000001e+36,3.1777e+35,1.6808,0.18,0.032966,0.0053788,0.006453100000000001,0.023793,0.004746500000000001,391,308.8007,60.1739,327.33922019526307,1017.0420542558452,1.5195581553053459,6.118689758797308,2.8751381215469616e+39,531.8453543568711
392,308.8013,60.1743,3.231900000000001e+37,1.6953000000000005e+36,5.1303000000000006e+36,4.6843e+35,1.6183,0.1766,0.041339,0.0066914,0.007680199999999998,0.029853,0.00607,392,308.8013,60.1743,326.7916827358313,1023.0056398962106,1.667737442260373,6.178715973303611,4.463950276243095e+39,583.7081047911306
393,308.8018,60.1747,2.3895e+37,1.2552e+36,2.533e+36,2.2301e+35,0.9804,0.1649,0.032783,0.0055238,0.007212899999999999,0.024408000000000003,0.0049894,393,308.8018,60.1747,326.7532294575922,1028.6575447643922,1.3002551887957416,6.2330682113660485,3.3004143646408845e+39,455.08931607850957
394,308.7815,60.1592,1.5913e+37,8.2882e+35,3.1637e+36,3.0187e+35,1.9739,0.1751,0.040063,0.0069475,0.0073834,0.026621,0.005864800000000001,394,308.7815,60.1592,333.008529812222,806.749789376934,1.4309454982979462,4.328288506663541,2.1979281767955804e+39,500.8309244042812
395,308.782,60.1596,1.2392e+37,6.5714e+35,2.4119e+36,2.3665e+35,1.9403,0.1697,0.032569,0.0057165,0.0053602,0.02178,0.0049725,395,308.782,60.1596,332.96721218965,812.4023964910439,1.525311627522632,4.366442515310052,1.7116022099447513e+39,533.8590696329212
396,308.7847,60.1618,1.126e+37,5.8979e+35,1.0277e+36,1.6198e+35,0.7439,0.3918,0.052629,0.01055,0.012334,0.038385,0.008647799999999999,396,308.7847,60.1618,332.9959208100563,843.3355762263983,1.0049729393973668,4.585061964000898,1.5552486187845303e+39,351.7405287890784
397,308.7857,60.1626,2.4338000000000003e+37,1.2641e+36,1.4462e+36,3.4711e+35,0.0659,0.6322,0.096066,0.015631,0.018358000000000003,0.057163,0.013636,397,308.7857,60.1626,332.9143099337023,854.6405297582463,1.2415784548312303,4.670425134137903,3.361602209944752e+39,434.5524591909306
398,308.7862,60.1631,2.5338e+37,1.3303e+36,2.3038e+36,3.5256e+35,0.7379,0.358,0.09547,0.01535,0.016505000000000002,0.055394000000000006,0.013197,398,308.7862,60.1631,333.5000105634618,861.3165219118378,1.3015653587831442,4.716548187653373,3.499723756906077e+39,455.54787557410043
399,308.7868,60.1635,1.4284e+37,7.5406e+35,1.4692e+36,1.5763e+35,0.9328,0.2212,0.062326,0.010426,0.010296,0.036333,0.008628,399,308.7868,60.1635,332.95015977479284,867.2806001585167,0.9996147230463232,4.767373051143113,1.97292817679558e+39,349.8651530662131
400,308.7988,60.1733,7.306500000000002e+36,3.9343e+35,5.4051e+35,1.1046e+35,0.4121,0.5202,0.022463,0.004287399999999999,0.0051397,0.016725,0.003293,400,308.7988,60.1733,333.25096300662153,1004.980075985536,1.1247726214734006,5.968692942973353,1.0091850828729285e+39,393.67041751569025
