,ID,RA,Dec,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,xcenter,ycenter,3.6um_aperture_average,Dist_to_center,H_old,L_Bol,F_Bol,Sigma_star,Sigma_g,Momentum,tau,Mass_new,Sigma_new,Mass_old,Mass_g,Mass_tot,E_dot_Wind,L_Edd,F_Edd,tau_RP,v_inf,R_UV,velocity_no_aging,distance_no_aging,time_no_aging,velocity_aging,distance_aging,time_aging
1069,1070,202.4711,47.1989,3.7913999999999996e+37,1.9687000000000002e+36,1.0116e+37,5.6423e+36,2.365,2.3266,0.020084,0.0030972,0.0064167,0.015183,543.2017144123099,693.0363629209048,8.343035577955163,4984.992114143969,2.1073542005819575e+21,2.32604538666335e+39,0.04755483000269324,0.6094296046703765,0.009857575516241331,1.1795261841562779,1.5280663266515688,8.42569988869134e+35,1.7225920360702708e-05,1.42404061505784e+38,4.718802616736378e+38,6.151268931682909e+38,2199164.887723338,1.2921911127936883e+41,2.9119476023262316,4.99091379044833,0.0,1.3074613485811001e+20,0.0,0.0,0.0,0.0,0.0,0.0
1070,1071,202.4711,47.1995,2.8499e+37,1.482e+36,8.0733e+36,4.3513000000000005e+36,2.4596,2.4407,0.015982,0.0028312,0.0061537,0.013045,543.2060285043276,699.5163332022306,6.529473653441012,4904.376279187541,2.073274684599007e+21,1.7484298009843018e+39,0.03574576937929933,0.47695185144083696,0.010251878536890984,1.183474360736055,1.5891889797176313,6.3333866415523166e+35,1.294829098379666e-05,1.1328021378475014e+38,4.907554721405832e+38,6.046690245894886e+38,1653056.9218554466,1.3166320189060071e+41,2.663378426850923,5.190550342066262,0.0,1.3333541859366735e+20,0.0,0.0,0.0,0.0,0.0,0.0
1071,1072,202.4711,47.2,2.0248999999999998e+37,1.0556e+36,5.9502e+36,3.0861e+36,2.5175,1.6048,0.012686,0.0026166,0.0060488,0.011273,543.2096235810011,704.9163084566077,5.523601044925488,4837.37466081892,2.044950438806464e+21,1.2422876255353213e+39,0.02539794674063764,0.4034744001148211,0.010493211992447168,1.1897849092178503,1.6265991447548942,4.499973546608402e+35,9.199969968451473e-06,9.715598595187825e+37,5.02308058673735e+38,5.9991404198027416e+38,1174523.6538352552,1.3299470794850497e+41,2.5139534158959447,5.312738041206626,0.0,1.3489567515011177e+20,0.0,0.0,0.0,0.0,0.0,0.0
1072,1073,202.4711,47.2006,1.7152999999999998e+37,8.961000000000001e+35,5.0987000000000004e+36,2.564e+36,2.5356,1.4341,0.011603,0.0026352,0.0052151,0.010753,543.213937673057,711.3962787868107,4.990307362229757,4757.196854223148,2.01105609481269e+21,1.0523462709668314e+39,0.021514691117692598,0.3645168555453362,0.010568654747983729,1.1874993031580934,1.6382938595592886,3.811943614251268e+35,7.793327318329208e-06,8.925443320342694e+37,5.059194890062054e+38,5.955551165710575e+38,994943.169254587,1.3323399486100469e+41,2.4344100527042842,5.350934886706463,0.0,1.3537973450044608e+20,0.0,0.0,0.0,0.0,0.0,0.0
1073,1074,202.4711,47.2011,1.5385999999999999e+37,8.048399999999999e+35,4.7066e+36,2.2434e+36,2.581,1.5324,0.011287,0.0025633,0.0043792,0.01048,543.2175327497687,716.7962540838646,4.76270731505742,4690.577308739228,1.9828933664067478e+21,9.439398195706679e+38,0.019298375650721056,0.34788947343351634,0.010757886853031237,1.1877805353275703,1.6676275640962785,3.419259864097825e+35,6.990505108133456e-06,8.639294801618067e+37,5.1497799381803766e+38,6.017128678206281e+38,892450.0438495349,1.3698955991520614e+41,2.458037598921022,5.446743548899424,0.0,1.3658634661806942e+20,0.0,0.0,0.0,0.0,0.0,0.0
1074,1075,202.4711,47.2017,1.0279e+37,5.4244e+35,4.9286000000000004e+36,1.7484e+36,3.2909,0.7391,0.010002,0.0021109,0.0038053,0.0090428,543.2218468418272,723.2762244679604,4.023013925275053,4610.879718513332,1.9492020289496083e+21,6.306224753260689e+38,0.012892759867006484,0.2938564737656091,0.013716826751119914,1.2120194347477202,2.1263059088277583,2.284321600354969e+35,4.670180814149474e-06,7.423603602764673e+37,6.566218829352112e+38,7.310863511228934e+38,596223.4499369148,2.079791376941266e+41,3.275247352627741,6.944861815216241,0.0,1.542306288409893e+20,0.0,0.0,0.0,0.0,0.0,0.0
1075,1076,202.4711,47.2022,7.7663e+36,4.1479e+35,4.1085e+36,9.929599999999999e+35,3.4463,0.4745,0.0098489,0.0018753,0.0038772,0.0087371,543.2254419185966,728.6761998115265,3.4203362440417573,4544.679528230167,1.921216578646342e+21,4.764669063259898e+38,0.009741126661653124,0.2498327309089898,0.014364550740643762,1.2144556085686073,2.226712465767146,1.7259195296076267e+35,3.5285558183606438e-06,6.403381477824771e+37,6.876283068946545e+38,7.518347136258629e+38,450476.7175060864,2.235328990885183e+41,3.3290645094000584,7.272806002546332,0.0,1.578300981226034e+20,0.0,0.0,0.0,0.0,0.0,0.0
1076,1077,202.4711,47.2028,1.2807e+37,6.7222e+35,3.7664e+36,7.2841e+35,2.5188,0.3842,0.013537,0.0023196,0.0047763,0.011838,543.2297560107243,735.1561702538899,3.0457000301053263,4465.509633862241,1.8877483191916267e+21,7.857167079969807e+38,0.01606358357979882,0.22246600314347348,0.01049863053290007,1.1896207496665971,1.6274390966469223,2.8461238190238437e+35,5.81875724163949e-06,5.803044833025826e+37,5.025674431727521e+38,5.6088250388491276e+38,742857.644064799,1.2442434752326144e+41,1.9719049573341103,5.315481461049155,0.0,1.3493049972700185e+20,0.0,0.0,0.0,0.0,0.0,0.0
1077,1078,202.4711,47.2033,2.5805e+37,1.3425e+36,4.1744e+36,6.0994e+35,1.5745,0.2281,0.023452,0.0036738,0.0072602,0.020187,543.2333510874863,740.5561456485582,3.0585622843957583,4399.770809977965,1.8599579067934247e+21,1.5831513742376894e+39,0.0323667349322018,0.22340369903004312,0.006562686110072717,1.1204066743612577,1.017310964614332,5.734693929094268e+35,1.1724293794058487e-05,5.914575906753021e+37,3.141545336173965e+38,3.7387376207783615e+38,1496794.0583346714,5.504795585359884e+40,1.029754469545032,3.3227034938946702,0.0,1.0668039596352016e+20,0.0,0.0,0.0,0.0,0.0,0.0
1078,1079,202.4711,47.2039,2.3849e+37,1.2415e+36,2.7971e+36,6.8733e+35,1.0666,0.4374,0.027266,0.0040377,0.0096753,0.023092,543.2376651796491,747.0361161540452,2.707351636072988,4321.182180897351,1.8267353712670173e+21,1.4631496657312403e+39,0.029913360255690014,0.19774855080878806,0.00444570403620423,1.0405361153716475,0.6891482215672571,5.300008351674838e+35,1.0835600956965737e-05,5.330574742064479e+37,2.1281500511674503e+38,2.6665075337255733e+38,1383338.170789521,2.8637880448289805e+40,0.5980955773124499,2.2508704646478592,0.0,8.78039545284084e+19,0.0,0.0,0.0,0.0,0.0,0.0
1079,1080,202.4711,47.2045,1.0427999999999999e+37,5.5025e+35,1.4609000000000002e+36,5.9355e+35,1.3473,0.8491,0.021743,0.0031798,0.010842,0.017813,543.2419792718335,753.5160866961701,2.3029395496717773,4242.93565400265,1.7936574559249558e+21,6.39763709767511e+38,0.013079647815268373,0.16820796941835903,0.005615691963227038,1.0935327541456812,0.8705132185613778,2.3174341520091072e+35,4.737877763396313e-06,4.617888332020479e+37,2.688221042506944e+38,3.152327309861001e+38,604866.0507775219,4.0692987585096557e+40,0.7363535966177642,2.8432381183387037,0.0,9.868370387037189e+19,0.0,0.0,0.0,0.0,0.0,0.0
1080,1081,202.4711,47.205,2.731e+36,1.6894e+35,7.4395e+35,4.1591999999999996e+35,2.3977,1.3977,0.017819,0.0026625,0.0093554,0.013556,543.2455743486677,758.9160621769156,2.0587704003798177,4178.005412395565,1.766208863377084e+21,1.6754839771529275e+38,0.0034254428637800084,0.1503723265151344,0.009993872649172024,1.1809607315975934,1.5491943473202816,6.069152923990096e+34,1.2408078415645697e-06,4.192395295852173e+37,4.7840477945660945e+38,5.203894239443711e+38,158409.01272280517,1.1069930467109348e+41,1.6220053917911155,5.059921351102731,0.0,1.3164692160374217e+20,0.0,0.0,0.0,0.0,0.0,0.0
1081,1082,202.4711,47.21,1.6784999999999999e+37,8.774799999999999e+35,1.2633e+36,1.6672e+35,0.3657,0.3028,0.014474,0.0039608,0.0054478,0.013808,543.2815251181313,812.9158186130234,1.7967445412982634,3545.512383491913,1.4988289336241155e+21,1.0297692624134708e+39,0.02105311551393169,0.13121842489996746,0.0015242771104817992,0.7114160613583025,0.2362849283959741,3.730162278622255e+35,7.6261294839477494e-06,4.311010870477171e+37,7.296685483892149e+37,1.1644997977155542e+38,973597.6852992622,6.271917499924962e+39,0.18676590103679766,0.771745104933173,0.0,5.1413333904739434e+19,0.0,0.0,0.0,0.0,0.0,0.0
1082,1083,202.4711,47.2111,1.1039e+38,5.7209e+36,1.0838999999999998e+37,7.9674e+35,0.7859,0.0888,0.049513,0.009929,0.011768,0.047134,543.2894342877084,824.7957654750896,3.1010236828874285,3411.467857746174,1.4421629875348895e+21,6.772489060340962e+39,0.1384601383129532,0.22646381498964507,0.003275716109181422,0.9593242280474558,0.5077832245731366,2.4532178369801055e+36,5.015480689502485e-05,7.732516217791284e+37,1.5680790598279575e+38,2.365862859976887e+38,6403065.146272598,2.0306619920813738e+40,0.5586705707260211,1.6585028109570161,0.0,7.536972503650502e+19,0.0,0.0,0.0,0.0,0.0,0.0
1083,1084,202.4711,47.2117,4.017e+37,2.086e+36,5.543400000000001e+36,4.3992e+35,1.3234,0.1145,0.020762,0.0039762,0.0070723,0.020806,543.2937483802468,831.2757365662032,2.177009349924444,3339.320827053017,1.411663571545974e+21,2.464452265186126e+39,0.05038448913879273,0.15898104453780615,0.005516074181054451,1.088524997058333,0.8550710260848566,8.92705503319964e+35,1.825091578017165e-05,5.545625067247559e+37,2.640534199995316e+38,3.2040237617532716e+38,2330021.9850146775,4.081281136593743e+40,0.7951821386768099,2.7928013996952723,0.0,9.78045032536845e+19,0.0,0.0,0.0,0.0,0.0,0.0
1084,1085,202.4712,47.2311,1.373e+37,7.2142e+35,1.3129000000000001e+36,2.3858e+35,0.7439,0.2694,0.031026,0.0065882,0.0050994,0.017518,542.6998742112969,1040.795328195189,1.2937660210078674,1889.1427897810825,7.986157053786877e+20,8.423432810805454e+38,0.01722128543379697,0.09438435173870482,0.003100655571472273,0.9443393965502869,0.4806463172922207,3.051243853767266e+35,6.238114853416896e-06,5.819672109638023e+37,1.4842779139916243e+38,2.0692963688091937e+38,796395.3660505731,1.7079183014934856e+40,0.4292405111345262,1.5698692468137472,0.0,7.332812257242313e+19,0.0,0.0,0.0,0.0,0.0,0.0
1085,1086,202.4703,47.1761,1.0459e+37,5.5237999999999995e+35,6.6885e+35,3.9552e+35,0.1085,1.3927,0.035202,0.0068256,0.0076795,0.020672,548.9107686839344,446.79361763098336,1.7601847344270936,8179.606053546604,3.457844422088332e+21,6.416655773358649e+38,0.013118530542759105,0.12859267788662226,0.00045223972241529995,0.33688607459913705,0.07010367714236583,2.324323340608291e+35,4.751962363575187e-06,1.831247972845166e+37,2.1648629341052726e+37,4.0193541403565216e+37,606664.1757846281,1.3563281496764045e+39,0.04643769692938259,0.22897004070344343,0.0,2.8004521442295534e+19,0.0,0.0,0.0,0.0,0.0,0.0
1086,1087,202.4703,47.1767,1.4893999999999999e+37,7.8011e+35,1.1791000000000001e+36,6.7315e+35,0.4456,1.4242,0.035886,0.0071107,0.010448,0.021911,548.915016402345,453.27358801702417,2.0195322153900777,8094.999362208503,3.4220778125719786e+21,9.137553407438923e+38,0.018681269136997233,0.14753941216973634,0.0018573089429332504,0.7822976696538293,0.2879096639137163,3.309921774072079e+35,6.766968873036506e-06,2.1230221932309648e+37,8.890902520159535e+37,1.1047023931131222e+38,863912.0598657853,6.59292104922453e+39,0.13502929181788786,0.9403599091009622,0.0,5.675261502507979e+19,0.0,0.0,0.0,0.0,0.0,0.0
1087,1088,202.4703,47.1772,1.4697e+37,7.6994e+35,1.1306e+36,5.8048e+35,0.4004,1.6076,0.029341,0.0058936,0.010019,0.018407,548.9185561676478,458.6735633170533,1.9217993262990956,8024.538466514614,3.392291192830698e+21,9.01669279099838e+38,0.018434175675201312,0.14039921425730986,0.001668910459493881,0.7445378562460317,0.2587051827447307,3.2661420916837222e+35,6.6774635106094775e-06,2.0380175439893641e+37,7.989042569730425e+37,1.0059721534636628e+38,852485.2654657883,5.668301729427747e+39,0.11917394188341701,0.844973311499159,0.0,5.379728033258105e+19,0.0,0.0,0.0,0.0,0.0,0.0
1088,1089,202.4703,47.1778,1.3815999999999998e+37,7.2468e+35,1.7797000000000002e+36,6.1040999999999996e+35,1.2145,0.7529,0.023808,0.004723,0.0062052,0.014613,548.9228038860068,465.1535336528659,2.2724011425263138,7940.040625841718,3.3565705988147317e+21,8.47619429818559e+38,0.01732915364554544,0.16601253085304887,0.005062167215422873,1.0698080786214441,0.784708902206482,3.0703557963327414e+35,6.277188260364737e-06,2.4354625177975528e+37,2.423249800433966e+38,2.669866408010054e+38,801383.7128444805,3.175677826619223e+40,0.4829800689242817,2.562987229809512,0.0,9.369405733221784e+19,0.0,0.0,0.0,0.0,0.0,0.0
1089,1090,202.4703,47.1783,1.6129e+37,8.4369e+35,2.9558e+36,7.8526e+35,1.7716,0.4872,0.023172,0.0043773,0.0043865,0.013786,548.926343651308,470.5535089134165,2.828696188953322,7869.673104933976,3.3268234523049654e+21,9.895232906444368e+38,0.020230306828966593,0.2066529062765416,0.007384220204893506,1.1403588611576907,1.1446605937826297,3.584378158587926e+35,7.32808117048515e-06,3.0587792039172764e+37,3.534812141991614e+38,3.84427444054193e+38,935547.039987596,6.257337827819245e+40,0.9135826800553991,3.7386481484812943,0.0,1.1316082950223028e+20,0.0,0.0,0.0,0.0,0.0,0.0
1090,1091,202.4703,47.1789,1.6356e+37,8.553299999999999e+35,3.2784000000000003e+36,5.9811e+35,1.9132,0.3167,0.021564,0.0038171,0.0036751,0.012545,548.9305913696209,477.03347920357214,2.571084367249844,7785.290641362858,3.291151632773395e+21,1.0034498692901239e+39,0.020515028736721282,0.187832494155336,0.007974424303455777,1.1504008957794651,1.236150738329717,3.634824797685171e+35,7.4312167911498e-06,2.810342164087758e+37,3.817341719382679e+38,4.10201076058914e+38,948713.9553622123,7.147563784683263e+40,1.0022887455371545,4.037469879021455,0.0,1.1759624993326375e+20,0.0,0.0,0.0,0.0,0.0,0.0
1091,1092,202.4703,47.1795,8.9992e+36,4.7794999999999996e+35,2.7609e+36,2.3600999999999998e+35,2.5855,0.1275,0.014621,0.0024857,0.0027225,0.0085596,548.9348390879296,483.5134494713248,2.181228172150774,7700.974046326486,3.2555076584881557e+21,5.5210602003641984e+38,0.011287530362405367,0.15935094936002397,0.01077664333921436,1.188226651776549,1.6705350898763769,1.999909227153851e+35,4.088713997732653e-06,2.410306653798317e+37,5.158758632377127e+38,5.4017892069841126e+38,521989.88915967353,1.2314970581148206e+41,1.5732646240133878,5.456240002200489,0.0,1.3670536461224157e+20,0.0,0.0,0.0,0.0,0.0,0.0
1092,1093,202.4703,47.1883,1.004e+37,5.309e+35,1.7503e+36,1.466e+36,1.6926,1.9988,0.01551,0.0038721,0.0054425,0.010948,548.9971389552757,578.553011694028,3.6269676539384417,6473.536751594806,2.7366211527974757e+21,6.159596898797288e+38,0.012592986580868284,0.26496044114829786,0.00705493966967868,1.1346677705441546,1.0936173634209072,2.2312081785741696e+35,4.561593090189777e-06,4.767631982476877e+37,3.3771861772042254e+38,3.856180583630487e+38,582360.4861724512,6.02694451728441e+40,1.0186598173446304,3.5719326349737184,0.0,1.1060899715171027e+20,0.0,0.0,0.0,0.0,0.0,0.0
1093,1094,202.4703,47.1889,2.1776999999999997e+37,1.1348000000000001e+36,5.0008000000000004e+36,1.9919000000000002e+36,2.128,0.9658,0.018414,0.0037836,0.0043194,0.012793,549.0013866735555,585.0329817914272,5.013774992886659,6390.612530949189,2.701565790480712e+21,1.3360312914851447e+39,0.02731448892147098,0.3662694979306561,0.00886973391059685,1.1666508876258832,1.374936635566401,4.8395438749810444e+35,9.894204454687527e-06,6.676080591373688e+37,4.2459247223742124e+38,4.918372325386563e+38,1263153.8154758434,9.399364780976633e+40,1.648053736199372,4.490767249925601,0.0,1.2402210501421811e+20,0.0,0.0,0.0,0.0,0.0,0.0
1094,1095,202.4703,47.1895,3.0352e+37,1.5779e+36,7.9359e+36,2.3521000000000002e+36,2.333,0.572,0.018941,0.003199,0.004242,0.013034,549.0056343917065,591.5129518897332,5.994685337793355,6307.807404286754,2.66656077392177e+21,1.8621124011184788e+39,0.03806995305801934,0.4379260778469173,0.009724196058939124,1.1786204366521855,1.507390587770871,6.745182334271234e+35,1.3790186600940249e-05,8.086967302740182e+37,4.6549541246706004e+38,5.47039603727889e+38,1760538.394054406,1.1344908358204355e+41,2.0608273881486094,4.923383455862982,0.0,1.2985858189249454e+20,0.0,0.0,0.0,0.0,0.0,0.0
1095,1096,202.4703,47.19,2.8881e+37,1.5019e+36,7.818e+36,3.308e+36,2.3878,0.9699,0.016045,0.0023649,0.0043888,0.011333,549.0091741568864,596.9129269734311,6.713328678740726,6238.897527903367,2.6374298316588754e+21,1.7718657174717578e+39,0.03622490492450767,0.4904232309205625,0.009952608379569154,1.1819281808531972,1.542797790604066,6.418279223645478e+35,1.3121849605355673e-05,9.156436455964593e+37,4.7642946673332436e+38,5.6863565921533485e+38,1675214.462265594,1.20360089542069e+41,2.2692998807625706,5.0390291538403895,0.0,1.3137485824500028e+20,0.0,0.0,0.0,0.0,0.0,0.0
1096,1097,202.4703,47.1906,2.3515999999999997e+37,1.2245000000000001e+36,6.621400000000001e+36,4.3894e+36,2.45,1.0548,0.012942,0.0017726,0.0042008,0.0093332,549.0134218751507,603.3928970770921,7.317227814160882,6156.323262130644,2.6025224091692014e+21,1.4427199270131176e+39,0.029495684505547667,0.5345373972312717,0.010211864699700323,1.183850469114953,1.5829862580534222,5.2260051322061924e+35,1.0684305090528167e-05,1.0113930914356195e+38,4.8884001737861e+38,5.905019270353926e+38,1364022.827971251,1.2803650194809606e+41,2.482593214020861,5.170291241690658,0.0,1.3307495521241734e+20,0.0,0.0,0.0,0.0,0.0,0.0
1097,1098,202.4703,47.1911,2.2866e+37,1.1911000000000001e+36,1.0367999999999999e+37,4.7458000000000005e+36,3.2027,1.1548,0.012247,0.001608,0.0039769,0.0088436,549.0169616403642,608.7928721672071,8.218197722755816,6087.612906560595,2.5734758122802737e+21,1.4028420586444104e+39,0.028680401509774328,0.6003530450347087,0.013349199621930702,1.2095612573093542,2.0693184035378347,5.0815544035136425e+35,1.0388982828713094e-05,1.1487433037796597e+38,6.390236423095813e+38,7.544061281278987e+38,1326320.206854509,2.092817817814293e+41,3.850200423141665,6.758731330515376,0.0,1.5214981071074217e+20,0.0,0.0,0.0,0.0,0.0,0.0
1098,1099,202.4703,47.1917,4.2686e+37,2.216e+36,1.3779e+37,5.7291e+36,2.6659,1.0535,0.018904,0.0023949,0.0059152,0.013544,549.0212093585125,615.2728422813514,9.783292712380277,6005.287058635173,2.538673405883307e+21,2.6188102910563847e+39,0.05354026147320156,0.7146830064548398,0.01111175922568616,1.1916529399074496,1.7224828838141302,9.48619046918496e+35,1.9394040104366616e-05,1.3862545606539227e+38,5.319177968692394e+38,6.714918719815501e+38,2475960.1307527144,1.5738691161400077e+41,3.3407285044571164,5.625909967846175,0.0,1.3881462168263986e+20,0.0,0.0,0.0,0.0,0.0,0.0
1099,1100,202.4703,47.1922,6.9637e+37,3.611e+36,1.7473e+37,7.9389e+36,2.2679,1.187,0.027843,0.0034933,0.0088256,0.020699,549.0247491237502,620.672817381954,11.89406920964186,5936.7915682259945,2.509717641033619e+21,4.272269414756442e+39,0.08734440304102838,0.8688751570326215,0.009452852225489942,1.1743079711349511,1.4653283814854512,1.547556214455871e+36,3.1639009763102144e-05,1.704782122571089e+38,4.5250623486242835e+38,6.245320033339932e+38,4039226.810317827,1.2636513914521363e+41,3.1212535936096426,4.786001431440915,0.0,1.280339773591468e+20,0.0,0.0,0.0,0.0,0.0,0.0
1100,1101,202.4703,47.1928,5.2514e+37,2.7246000000000003e+36,1.8622999999999999e+37,9.2311e+36,2.8145,1.615,0.020784,0.002812,0.0087084,0.017324,549.0289968419379,627.1527875110974,12.80396845291067,5854.733460236714,2.475028418943904e+21,3.2217636607912427e+39,0.06586734036929454,0.9353403301633697,0.011731140080533288,1.1966339628524636,1.81849584624137,1.1670285487016329e+36,2.3859312703010553e-05,1.8609120005967018e+38,5.615674403722847e+38,7.488256689806564e+38,3046023.762037859,1.845225400538423e+41,4.322093099119863,5.939503959076881,0.0,1.42630995367914e+20,0.0,0.0,0.0,0.0,0.0,0.0
1101,1102,202.4703,47.1933,7.867099999999999e+37,4.0786e+36,2.0086e+37,1.0828e+37,2.2954,0.7563,0.025366,0.004122,0.016864,0.02548,549.0325366071022,632.5527626264272,14.275246850450872,5786.469738246242,2.4461706318120417e+21,4.8265104345147546e+39,0.09867558240074589,1.0428145686457198,0.009567475196609027,1.1762306060203387,1.483096594586051,1.7483205041494868e+36,3.574353486039043e-05,2.099213969813281e+38,4.5799321464933104e+38,6.6966293213480866e+38,4563235.239808057,1.369147972701459e+41,3.6714454428181456,4.8440353127251985,0.0,1.2880789267864522e+20,0.0,0.0,0.0,0.0,0.0,0.0
