ID,RA,Dec,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,xcenter,ycenter,3.6um_aperture_average,LBol,Sigma_star,Sigma_g,Momentum,tau,Mass_new,Mass_g,Mass_old,L_Edd
1956,202.4327,47.1706,1.4369e+37,7.5316e+35,9.5344e+35,2.7127e+35,0.1668,0.9143,0.0119,0.0034041,0.0045479,0.01185,824.9309957561995,387.2793588012194,1.363952290488204,1.984668508287293e+39,0.0996533173378165,,0.42648300268807576,0.07767274468896031,7.189120782098335e+35,3.248073410025556e+36,4.969151367449319e+35,2.856419030743138e+38
1957,202.4327,47.1711,2.8541e+37,1.4845000000000005e+36,2.0308e+36,3.1313e+35,0.2771,0.3053,0.013579,0.0042751,0.0061362,0.016128999999999998,824.9319358862808,392.67933596099,1.582933609306094,3.942127071823205e+39,0.115652568196805,,0.5746147334633821,0.12903547693831474,1.4279678212949307e+36,5.395930107422552e+36,5.7669441696156505e+35,5.839011513208277e+38
1958,202.4327,47.1717,4.4228000000000015e+37,2.296e+36,3.4116e+36,3.4433e+35,0.4046,0.1899,0.013757,0.0042212,0.0063985,0.017506,824.9330640422293,399.15930851538116,1.9316596615254589,6.108839779005526e+39,0.14113125113031258,,0.6939904254459024,0.188407628903797,2.2128222837403104e+36,7.878720034150721e+36,7.037423020918293e+35,1.0297210187794191e+39
1959,202.4327,47.1722,6.9171e+37,3.587e+36,5.7206e+36,4.3629e+35,0.5147,0.1246,0.015705,0.0041454,0.0064465,0.020353,824.9340041721213,404.5592856134478,2.48470568059851,9.554005524861878e+39,0.18153799469857634,,0.7778018067016512,0.23967722836575464,3.4607744005743196e+36,1.0022682159113632e+37,9.052280432797116e+35,1.5578276025726434e+39
1960,202.4327,47.1728,1.5399e+38,7.9788e+36,1.4092000000000002e+37,8.6403e+35,0.6745,0.0578,0.028751,0.006054100000000001,0.010615,0.037305,824.9351323281602,411.03925809584365,3.4378176376663707,2.1269337016574583e+40,0.2511744247837915,,0.8652567977010662,0.3140903254958257,7.704452009432267e+36,1.3134445533946268e+37,1.2524658182242314e+36,2.8175558543219e+39
1961,202.4327,47.1734,1.4147e+38,7.330000000000002e+36,1.1878e+37,7.9774e+35,0.5387,0.0951,0.026000000000000002,0.0043725000000000005,0.01198,0.034044,824.9362604839425,417.51923054105583,2.65262824230494,1.9540055248618785e+40,0.1938067818450243,,0.7903367268069741,0.2508531628533748,7.078049391352576e+36,1.049003085120364e+37,9.664055956727228e+35,2.066942691168044e+39
1962,202.4327,47.1739,5.9113e+37,3.0664e+36,4.4234e+36,5.4050000000000005e+35,0.3566,0.2416,0.01288,0.0018444,0.0083321,0.017948,824.9372006140409,422.919207551307,2.0495778434377696,8.164779005524861e+39,0.14974660966151151,,0.6554593346363028,0.16605575992855662,2.9575509554748327e+36,6.944022649970704e+36,7.467022574350595e+35,9.478245663173456e+38
1963,202.4327,47.1745,2.1274000000000003e+37,1.1091e+36,1.6485000000000005e+36,3.4195e+35,0.4118,0.5069,0.006898100000000001,0.00092683,0.0053142,0.01006,824.93832876995,429.3991799321102,1.6145760636202275,2.938397790055249e+39,0.1179644346477826,,0.7087314425070571,0.19176040925008306,1.064384129155543e+36,8.018924641777721e+36,5.882223968052186e+35,9.194179081287926e+38
1964,202.4327,47.1889,1.2074e+37,6.3521e+35,7.7188e+35,3.679e+35,0.1079,1.1858,0.044899,0.010178,0.0068597,0.020975,824.9654045108847,584.9185103931352,1.4309331542289017,1.6676795580110496e+39,0.10454708474922912,,0.3156680153756075,0.050245138800592434,6.040882756145541e+35,2.1011218281879946e+36,5.213176069025126e+35,1.8044271174763013e+38
1965,202.4319,47.1656,1.758e+37,9.1853e+35,1.1785e+36,2.9282e+35,0.1828,0.4399,0.022372,0.004858100000000001,0.004225100000000001,0.0147,830.7957480430048,333.27859183677174,1.4226084056458592,2.4281767955801103e+39,0.1039388605334052,,0.4442339596860284,0.0851233676807071,8.795653375272373e+35,3.559639204752228e+36,5.1828473426513555e+35,3.3376385314944398e+38
1966,202.4319,47.1661,2.1635e+37,1.1278e+36,2.2185e+36,3.2542e+35,0.8543,0.2504,0.022932,0.0043338000000000005,0.004169600000000001,0.015631,830.79663286163,338.67856935963175,1.5910047193643293,2.9882596685082867e+39,0.11624226103101247,,0.9316837613384086,0.3978167013655802,1.0824457381912274e+36,1.6635666152187242e+37,5.796348840044672e+35,2.745064632072817e+39
1970,202.4319,47.1711,1.3731e+37,7.2038e+35,1.2519e+36,2.1007e+35,0.6685,0.3066,0.0093683,0.0025377,0.0052417,0.011464,830.8054810475041,392.67834269662086,1.2913883326093392,1.8965469613259665e+39,0.09435163694018164,,0.8529534251639459,0.31129634187392063,6.869915614099257e+35,1.301760836092377e+37,4.70478633574265e+35,1.8176683678282952e+39
1972,202.4319,47.1722,2.4945e+37,1.2987e+36,2.1394e+36,2.2021e+35,0.5721,0.1779,0.008048999999999999,0.0018542,0.0059147,0.011554,830.8074276483211,404.5582924181501,1.5450677576787923,3.445441988950277e+39,0.11288600681867095,,0.8063721439120168,0.26640633834864624,1.2480521811499964e+36,1.1140424447695568e+37,5.628991288341418e+35,1.503368394552801e+39
1973,202.4319,47.1728,4.3443e+37,2.2554e+36,2.7988e+36,3.1264e+35,0.1201,0.2372,0.011126,0.0020461,0.008914100000000001,0.016429,830.8084894305359,411.0382649383301,1.5828810240651336,6.000414364640884e+39,0.1156487262048664,,0.3366713559273994,0.05592623883179936,2.173547039715345e+36,2.338690746667082e+36,5.766752591051029e+35,2.970126525772646e+38
1974,202.4319,47.175,1.0434e+37,5.512e+35,6.6758e+35,2.3562e+35,0.1093,1.1293,0.007008400000000001,0.00090793,0.0044482,0.010007,830.8123826320607,434.7981638712931,1.3374594585285104,1.4411602209944752e+39,0.09771769348288548,,0.3146684849481685,0.05089706831237027,5.220355365050736e+35,2.128383835226578e+36,4.872632674619532e+35,1.7831546424072115e+38
1976,202.4311,47.1667,1.6069e+37,8.4071e+35,1.513e+36,1.9734e+35,0.7196,0.2659,0.020874,0.0029983,0.0064878,0.015880000000000002,836.6717266041229,345.1576089433761,0.9583475338185768,2.219475138121547e+39,0.07001895269617747,,0.882987097510994,0.33509176905381205,8.039667467989292e+35,1.4012671617832078e+37,3.49145200413258e+35,2.0221563514553253e+39
1977,202.4311,47.1945,1.0577e+37,5.585e+35,8.4547e+35,4.2374e+35,0.4609,1.3735,0.024912,0.007240300000000002,0.0058396,0.015288,836.7178471989866,645.3963256377252,1.4865416370967048,1.4609116022099448e+39,0.1086099613091682,,0.7418002275847868,0.21462450855600604,5.291901350981564e+35,8.975042174345195e+36,5.4157689094135696e+35,1.0212163332027658e+39
1978,202.4311,47.195,1.1104e+37,5.855e+35,6.8097e+35,2.5818e+35,0.0422,1.2912,0.025715,0.0064172,0.004817899999999999,0.014586000000000003,836.7186767060896,650.7963024126308,1.3621435760909482,1.5337016574585633e+39,0.09952116873477504,,0.14765913505066106,0.01965101814073216,5.555570823607761e+35,8.217547835915974e+35,4.962561858649687e+35,8.76061679660513e+37
1979,202.4302,47.1728,3.2121000000000003e+37,1.6697e+36,2.042e+36,2.7597e+35,0.0991,0.2578,0.018443,0.0038593,0.0097671,0.028372,843.2893734673372,411.0363541787063,1.3475152453964825,4.4366022099447517e+39,0.09845239111624388,,0.2909553151953749,0.04614729615513169,1.6070829469119677e+36,1.929760641088325e+36,4.909267920158711e+35,2.2445286017979856e+38
1980,202.4302,47.1734,6.529200000000002e+37,3.3864000000000004e+36,5.4637e+36,6.3768e+35,0.5333,0.1513,0.03325,0.0055089,0.013984,0.048708,843.290294205711,417.51632674119963,2.0070552780041675,9.018232044198896e+39,0.14663981865663253,,0.7920112144197801,0.24833857759366024,3.266699659717201e+36,1.0384877395483386e+37,7.312104352030511e+35,1.5845151550923567e+39
1981,202.4302,47.1739,3.9794e+37,2.0667e+36,2.4299e+36,3.1391e+35,0.0354,0.2481,0.022715,0.0031606,0.010836,0.030933,843.2910614874492,422.9163038494835,1.5477214107818462,5.496408839779006e+39,0.11307988847906865,,0.1287875739546543,0.016484503369239782,1.9909796951967512e+36,6.89339320832762e+35,5.6386590780711135e+35,1.458975444590182e+38
1982,202.4302,47.1745,2.108e+37,1.0991e+36,1.2781e+36,2.8202e+35,0.0242,0.3796,0.015621,0.0020254,0.0076558999999999985,0.018856,843.2919822255658,429.3962763477648,1.3356364669079328,2.9116022099447513e+39,0.09758450175489283,,0.08984825332132948,0.011269067275017022,1.0546778905047873e+36,4.7124326452409146e+35,4.865991151035887e+35,8.868681768200277e+37
1985,202.4302,47.1928,1.3998e+37,7.3398e+35,1.1125e+36,3.9553e+35,0.4519,0.8277,0.037619,0.010713,0.010726,0.025047,843.3200647378027,627.0354283312504,1.4097401009561803,1.9334254143646412e+39,0.10299867423819298,,0.7318683918244148,0.21043353312314847,7.003501475942132e+35,8.799786414811443e+36,5.135965531394903e+35,1.0116224150561027e+39
1986,202.4302,47.1934,2.3997000000000003e+37,1.2497e+36,1.5434e+36,6.4272e+35,0.1175,1.4412,0.048273,0.014528,0.010127,0.032010000000000004,843.3209854756827,633.5154004677141,1.9556843030089388,3.31450276243094e+39,0.14288654362725434,,0.3323701448152204,0.054715512595640496,1.2006216953720771e+36,2.2880613050239972e+36,7.124949601512533e+35,2.429965008362685e+38
1987,202.4302,47.1939,3.004e+37,1.562e+36,2.0002000000000003e+36,9.0742e+35,0.1723,1.6631,0.051551,0.014901,0.0097151,0.032502,843.3217527572535,638.9153772570806,2.1882996987716825,4.149171270718232e+39,0.1598819297659508,,0.430064859080928,0.08023389634237328,1.5029660261273157e+36,3.35517415196285e+36,7.972414076630258e+35,3.707031824045743e+38
1988,202.4302,47.195,1.4881e+37,7.7946e+35,1.3392e+36,2.7689e+35,0.6481,0.3697,0.028860000000000007,0.006318,0.0049472000000000006,0.016396,843.3234407772005,650.7953262260419,1.6061639296737182,2.0553867403314918e+39,0.11734982586747135,,0.8509920938955483,0.3017967975594435,7.445285431025493e+35,1.2620361972647257e+37,5.8515768792977086e+35,1.7382221725100915e+39
1989,202.4294,47.1734,5.607100000000002e+37,2.9089e+36,4.1124e+36,3.8687e+35,0.325,0.12,0.045143,0.008744700000000001,0.015322,0.053102,849.1635851184146,417.5155215740013,1.3933633985102716,7.74461325966851e+39,0.10180215678140936,,0.6313392134463904,0.15134077951985672,2.8053531308583463e+36,6.328680205385525e+36,5.0763019244484525e+35,8.120553812860137e+38
1990,202.4294,47.1739,3.1173e+37,1.6207000000000002e+36,1.9926e+36,2.0947e+35,0.1077,0.1896,0.027694,0.0042875,0.010434,0.030124,849.1642970888304,422.9154987134252,1.2090884390429677,4.3056629834254145e+39,0.08833862793126496,,0.310680879811678,0.0501520060131956,1.5596524611340482e+36,2.0972272557539112e+36,4.404951340407229e+35,2.3239134815850376e+38
1992,202.4294,47.1928,1.3680000000000002e+37,7.1767e+35,9.4722e+35,4.2258e+35,0.234,1.0537,0.03461,0.0089834,0.008681200000000002,0.02219,849.1912095676753,627.0346243729363,1.4869265748817508,1.8895027624309395e+39,0.10863808569996693,,0.5189415839728116,0.10896536125429684,6.84439921352253e+35,4.5566497478775775e+36,5.4171713148600644e+35,4.26627796828754e+38
1993,202.4294,47.1934,3.477100000000001e+37,1.8067e+36,3.1928000000000004e+36,9.8173e+35,0.6799,0.6654,0.061816,0.015703,0.010484,0.039686,849.1920639322641,633.5145965468789,2.4332158379455686,4.802624309392266e+39,0.17777603493990238,,0.8620702132437995,0.3166049107555402,1.7396681655949698e+36,1.3239598989666516e+37,8.8646926235952e+35,2.0472728061030016e+39
1994,202.4294,47.1939,5.9919e+37,3.108e+36,4.9135e+36,1.0868e+36,0.5012,0.3363,0.089793,0.02087,0.013293,0.055368,849.1927759025567,638.9145733674221,2.640278352723969,8.276104972375691e+39,0.19290447208383835,,0.7711281530631331,0.23339076521646826,2.997876874817664e+36,9.759798519813001e+36,9.619062835540295e+35,1.4589434340817298e+39
1995,202.4294,47.1945,3.5659e+37,1.8526e+36,2.2292e+36,6.2988e+35,0.0726,0.7286,0.054413,0.011127,0.0096279,0.032427,849.1936302669974,645.3945455637048,1.8005502382461769,4.925276243093923e+39,0.1315521118487239,,0.2287760814823881,0.033807201825051064,1.7840967218932738e+36,1.4137297935722744e+36,6.559765133236209e+35,2.0009148083425204e+38
1996,202.4294,47.195,2.2919000000000003e+37,1.194e+36,2.1599e+36,3.8572e+35,0.721,0.2701,0.039304,0.007004600000000001,0.0068485,0.022666,849.1943422373465,650.7945224049015,1.7219662204035058,3.16560773480663e+39,0.12581059279239878,,0.884029067824174,0.3357436985655898,1.1466870290549917e+36,1.4039933624870658e+37,6.2734678173800976e+35,2.110195247218078e+39
1997,202.4286,47.1789,1.3616e+37,7.1444e+35,8.6595e+35,1.6817e+35,0.0996,0.2942,0.044836,0.011621,0.0099796,0.027845,855.0440993393504,476.914524241796,0.9862348201569712,1.8806629834254143e+39,0.07205645841727264,,0.2950752508147439,0.046380128123623784,6.812378632406636e+35,1.9394970721735332e+36,3.593050973546153e+35,1.6457419244975283e+38
1998,202.4286,47.1795,1.104e+37,5.8218e+35,7.472e+35,1.8168e+35,0.1981,0.7173,0.035951,0.010405,0.0065712,0.020735,855.0448873301027,483.39449658201033,1.0559962725517658,1.5248618784530387e+39,0.07715338167619183,,0.4758085984363186,0.09224802591656496,5.5235502424918646e+35,3.8575739959596083e+36,3.847205916486836e+35,3.266044858457067e+38
1999,202.4286,47.18,2.3676e+37,1.2331e+36,2.143e+36,2.7325e+35,0.6572,0.2213,0.058338,0.01557,0.0071457,0.031519,855.0455439889813,488.7944735157842,1.4438526875118245,3.270165745856354e+39,0.10549101391675066,,0.8573155283344925,0.3060343393859995,1.184561372656136e+36,1.2797565018398052e+37,5.2602445163068594e+35,1.8196254734785198e+39
2000,202.4286,47.1806,3.9891e+37,2.0715e+36,3.5530000000000005e+36,4.3275e+35,0.6318,0.1747,0.08505599999999999,0.019673,0.0095811,0.045885,855.0463319797324,495.2744458178392,1.8003493724274473,5.509806629834255e+39,0.13153743615565475,,0.8467445648702929,0.29420647538660144,1.9958328145221287e+36,1.2302954319269459e+37,6.559033338829048e+35,1.8256508064735853e+39
2001,202.4286,47.1811,2.9534e+37,1.5358e+36,2.1934e+36,2.7885e+35,0.3447,0.188,0.063159,0.01355,0.0099278,0.036034,855.0469886387888,500.6744227219277,1.4619550354742588,4.0792817679558014e+39,0.1068136107836941,,0.6429073806715914,0.16051435907844494,1.4776497541825612e+36,6.71229559014274e+36,5.326194995483354e+35,7.651563019643747e+38
2004,202.4286,47.1928,1.092e+37,5.7605e+35,6.6001e+35,4.2895e+35,0.0193,1.3430000000000002,0.030213,0.0067089,0.0083256,0.01957,855.0623544576115,627.0338805564493,1.379416278461954,1.50828729281768e+39,0.1007831498925202,,0.07233367954693923,0.008987313983794569,5.463511652899563e+35,3.758262398890482e+35,5.025489772774679e+35,6.219583441010688e+37
2005,202.4286,47.1934,2.2231e+37,1.1585e+36,1.9358e+36,8.8958e+35,0.596,1.6098,0.043844,0.0091081,0.0093303,0.029143,855.0631424481668,633.5138527676089,1.8620447611791773,3.070580110497238e+39,0.13604503528242146,,0.8256071654213685,0.27753570644256803,1.1122649043554046e+36,1.1605825853568533e+37,6.783801996441876e+35,1.582254334600797e+39
2006,202.4286,47.1939,3.9085e+37,2.0298e+36,3.2457000000000005e+36,7.7723e+35,0.5212,0.4248,0.063722,0.011778,0.012215,0.041069,855.0637991072824,638.9138296192806,1.831232435464617,5.3984806629834257e+39,0.13379381983026647,,0.7817932708035921,0.2427040439561517,1.9555068951792992e+36,1.014925576322134e+37,6.671546522752252e+35,1.393097966129446e+39
2007,202.4286,47.1945,2.6769000000000003e+37,1.3929e+36,2.275e+36,6.0635e+35,0.5577,0.4902,0.044789,0.0072654,0.0099989,0.027994,855.0645870978668,645.3938018528025,1.5808803962225446,3.697375690607735e+39,0.11550255598860393,,0.8014619502346226,0.2597007776560741,1.339310837330297e+36,1.0860015232441562e+37,5.759463903133506e+35,1.4544573403420302e+39
2008,202.4286,47.195,1.6897e+37,8.8326e+35,1.5907e+36,3.4498e+35,0.7194,0.3774,0.032747000000000005,0.0047406,0.0071702,0.019837,855.0652437568166,650.7937787250847,1.3607827115363849,2.333839779005525e+39,0.09942174101413158,,0.8870396170639867,0.33499863626641513,8.453933736176183e+35,1.400877704539799e+37,4.9576039565226266e+35,2.036793123403692e+39
2009,202.4278,47.18,1.8115000000000002e+37,9.4608e+35,1.6755e+36,2.0040000000000003e+35,0.6913,0.2075,0.047653,0.010635,0.0070997,0.026512,860.9181049109,488.79378904746284,1.1876478706592182,2.5020718232044198e+39,0.08677213342852529,,0.8667549486136317,0.3219134796371598,9.063325420538055e+35,1.3461589618409272e+37,4.326839055655052e+35,1.9313581098623495e+39
2010,202.4278,47.1806,3.0299000000000002e+37,1.5754e+36,2.5517e+36,2.5685e+35,0.5433,0.1486,0.067442,0.012652,0.0098387,0.038195,860.9188265280095,495.2737613866809,1.3019971800988848,4.1849447513812156e+39,0.09512674238399874,,0.7957856510245708,0.25299521696350197,1.5159243550476543e+36,1.0579606017187558e+37,4.743436491893544e+35,1.4040662722698187e+39
2011,202.4278,47.1811,2.0671000000000002e+37,1.0779e+36,1.4599000000000002e+36,1.8296e+35,0.2653,0.2309,0.046972,0.008117300000000001,0.0096308,0.028521,860.919427875613,500.673738321775,1.1027688983930417,2.855110497237569e+39,0.08057069132711465,,0.5701266035944688,0.12354064248190147,1.0342147378854107e+36,5.166150333811631e+36,4.017607960076778e+35,5.0264668646088e+38
2014,202.4278,47.1934,1.054e+37,5.5662e+35,6.9097e+35,4.206e+35,0.1476,1.2347,0.028551,0.005053,0.0096457,0.02036,860.9342210243211,633.5131691299566,1.227394144512071,1.4558011049723757e+39,0.08967608253941126,,0.3951913191048624,0.06873199709886416,5.273389452523937e+35,2.8741944563535495e+36,4.4716426917090855e+35,2.3518295309257707e+38
2015,202.4278,47.1939,1.4767e+37,7.7362e+35,1.0517e+36,4.0727e+35,0.2784,1.1681,0.033027999999999995,0.0051402,0.0096325,0.022743,860.9348223717232,638.913146012555,1.2614513920584274,2.0396408839779007e+39,0.09216437902973412,,0.5735352245107976,0.12964084005639415,7.388248770912806e+35,5.421244828244093e+36,4.5957200655268755e+35,5.2572266397464385e+38
2016,202.4278,47.1945,1.7251e+37,9.0154e+35,1.4759000000000004e+36,3.5399e+35,0.5682,0.4194,0.036378,0.0049538,0.0098645,0.023919,860.9355439889142,645.3931182833388,1.2036418729899834,2.3827348066298343e+39,0.08794068998353427,,0.8058445881548318,0.26459024899440803,8.631047575473477e+35,1.1064480285230941e+37,4.38510840943462e+35,1.426578341804806e+39
2017,202.4278,47.195,1.0401e+37,5.495e+35,8.0942e+35,1.8403e+35,0.4186,0.4915,0.026676,0.0032864000000000005,0.0069461,0.01675,860.936145336451,650.7930951865712,1.0050831946066199,1.4366022099447514e+39,0.07343356160000973,,0.7144838386231264,0.19492692402157547,5.2038447529128535e+35,8.151340104536556e+36,3.6617193766302116e+35,8.66337791687602e+38
2019,202.427,47.1945,1.1937e+37,6.2816e+35,1.0137e+36,3.1091e+35,0.5566,0.4998,0.03483,0.004317199999999999,0.008074600000000001,0.023106,866.8065009406714,645.3924948552996,1.110059648115205,1.648756906077348e+39,0.08110336933994551,,0.8056906140515834,0.25918854732539154,5.9723386996943296e+35,1.0838595084054105e+37,4.044169621510443e+35,1.3382852803057119e+39
2021,202.4262,47.1867,2.7007000000000003e+37,1.4052000000000002e+36,2.7238e+36,2.6531e+35,0.8281,0.1598,0.035991,0.0092767,0.0056545,0.022571,872.6698026480435,561.1522916763147,1.4650859210026108,3.73024861878453e+39,0.1070423600818045,,0.9221137686057336,0.3856163062165949,1.35121849093277e+36,1.6125477163322316e+37,5.337601438518813e+35,2.6462816340801545e+39
2023,202.4253,47.1861,3.3940000000000003e+37,1.7637e+36,3.9385e+36,3.0267e+35,1.0498,0.1058,0.041639,0.010453,0.0053933,0.025835000000000004,879.2750858770974,554.6717569961168,1.7473582691690286,4.687845303867404e+39,0.1276657910358668,,0.9963404630994463,0.4888540010459864,1.6980914423023e+36,2.044261070650377e+37,6.365976136567986e+35,3.9265770029402306e+39
2024,202.4253,47.1867,4.895e+37,2.5403e+36,5.8177e+36,5.3938e+35,1.0875,0.1149,0.057173,0.011074,0.006748100000000001,0.033805,879.2756000762795,561.1517293270604,2.394430441069768,6.761049723756906e+39,0.1749422895883301,,1.004325792403294,0.5064095314702897,2.4490741337860222e+36,2.1176737610328485e+37,8.723389654813599e+35,4.3401129553228666e+39
2025,202.4253,47.1872,2.1852e+37,1.139e+36,2.1469e+36,2.0777e+35,0.7867,0.1609,0.031287,0.004991,0.0065715,0.018558,879.2760285754114,566.5517062661662,1.2546206647149742,3.018232044198895e+39,0.09166531125122583,,0.9125422441604228,0.3663378192254501,1.0933027164758356e+36,1.5319300669467053e+37,4.5708343577524156e+35,2.3794483000591602e+39
